transaction_id,sender,receiver,amount,timestamp,risk,isFraud
TX01751,ACC718,ACC295,17239,2026-09-03 17:46:55.891137,HIGH,0
TX01752,ACC461,ACC142,19345,2026-09-03 17:45:55.891137,HIGH,1
TX01753,ACC668,ACC792,18580,2026-09-03 17:44:55.891137,HIGH,0
TX01754,ACC613,ACC185,4780,2026-09-03 17:43:55.891137,LOW,0
TX01755,ACC422,ACC605,19408,2026-09-03 17:42:55.891137,HIGH,0
TX01756,ACC892,ACC817,11115,2026-09-03 17:41:55.891137,MEDIUM,0
TX01757,ACC268,ACC835,11358,2026-09-03 17:40:55.891137,MEDIUM,0
TX01758,ACC652,ACC374,1532,2026-09-03 17:39:55.891137,LOW,0
TX01759,ACC144,ACC106,8786,2026-09-03 17:38:55.891137,MEDIUM,0
TX01760,ACC743,ACC299,3345,2026-09-03 17:37:55.891137,LOW,0
TX01761,ACC595,ACC628,3064,2026-09-03 17:36:55.891137,LOW,0
TX01762,ACC959,ACC435,14638,2026-09-03 17:35:55.891137,MEDIUM,0
TX01763,ACC725,ACC139,4049,2026-09-03 17:34:55.891137,LOW,0
TX01764,ACC805,ACC370,15220,2026-09-03 17:33:55.891137,HIGH,0
TX01765,ACC235,ACC750,15876,2026-09-03 17:32:55.891137,HIGH,1
TX01766,ACC899,ACC310,4027,2026-09-03 17:31:55.891137,LOW,0
TX01767,ACC955,ACC658,3168,2026-09-03 17:30:55.891137,LOW,0
TX01768,ACC856,ACC797,16100,2026-09-03 17:29:55.891137,HIGH,0
TX01769,ACC562,ACC937,4134,2026-09-03 17:28:55.891137,LOW,0
TX01770,ACC159,ACC795,7806,2026-09-03 17:27:55.891137,LOW,0
TX01771,ACC185,ACC267,8990,2026-09-03 17:26:55.891137,MEDIUM,0
TX01772,ACC932,ACC918,1041,2026-09-03 17:25:55.891137,LOW,0
TX01773,ACC196,ACC876,19295,2026-09-03 17:24:55.891137,HIGH,1
TX01774,ACC499,ACC759,9474,2026-09-03 17:23:55.891137,MEDIUM,0
TX01775,ACC215,ACC891,14670,2026-09-03 17:22:55.891137,MEDIUM,0
TX01776,ACC170,ACC335,4417,2026-09-03 17:21:55.891137,LOW,0
TX01777,ACC190,ACC306,10915,2026-09-03 17:20:55.891137,MEDIUM,0
TX01778,ACC290,ACC882,16820,2026-09-03 17:19:55.891137,HIGH,0
TX01779,ACC228,ACC105,19796,2026-09-03 17:18:55.891137,HIGH,0
TX01780,ACC748,ACC292,9182,2026-09-03 17:17:55.891137,MEDIUM,0
TX01781,ACC857,ACC915,12802,2026-09-03 17:16:55.891137,MEDIUM,0
TX01782,ACC662,ACC343,11798,2026-09-03 17:15:55.891137,MEDIUM,0
TX01783,ACC423,ACC562,3726,2026-09-03 17:14:55.891137,LOW,0
TX01784,ACC893,ACC458,8003,2026-09-03 17:13:55.891137,MEDIUM,0
TX01785,ACC682,ACC424,12697,2026-09-03 17:12:55.891137,MEDIUM,0
TX01786,ACC881,ACC185,16152,2026-09-03 17:11:55.891137,HIGH,0
TX01787,ACC967,ACC795,19369,2026-09-03 17:10:55.891137,HIGH,0
TX01788,ACC568,ACC332,7213,2026-09-03 17:09:55.891137,LOW,0
TX01789,ACC199,ACC411,6745,2026-09-03 17:08:55.891137,LOW,0
TX01790,ACC810,ACC718,16481,2026-09-03 17:07:55.895796,HIGH,0
TX01791,ACC810,ACC957,1627,2026-09-03 17:06:55.895796,LOW,0
TX01792,ACC743,ACC162,9011,2026-09-03 17:05:55.895796,MEDIUM,0
TX01793,ACC597,ACC253,14500,2026-09-03 17:04:55.895796,MEDIUM,0
TX01794,ACC543,ACC927,3812,2026-09-03 17:03:55.895796,LOW,0
TX01795,ACC692,ACC497,16817,2026-09-03 17:02:55.895796,HIGH,0
TX01796,ACC948,ACC807,471,2026-09-03 17:01:55.895796,LOW,0
TX01797,ACC335,ACC281,3977,2026-09-03 17:00:55.895796,LOW,0
TX01798,ACC648,ACC844,13064,2026-09-03 16:59:55.895796,MEDIUM,0
TX01799,ACC498,ACC946,1055,2026-09-03 16:58:55.895796,LOW,0
TX01800,ACC604,ACC238,1266,2026-09-03 16:57:55.895796,LOW,0
TX01801,ACC192,ACC489,9461,2026-09-03 16:56:55.895796,MEDIUM,0
TX01802,ACC103,ACC790,9648,2026-09-03 16:55:55.895796,MEDIUM,0
TX01803,ACC221,ACC302,12727,2026-09-03 16:54:55.895796,MEDIUM,0
TX01804,ACC720,ACC431,15393,2026-09-03 16:53:55.895796,HIGH,0
TX01805,ACC374,ACC774,14210,2026-09-03 16:52:55.895796,MEDIUM,0
TX01806,ACC391,ACC414,13493,2026-09-03 16:51:55.895796,MEDIUM,0
TX01807,ACC186,ACC696,12456,2026-09-03 16:50:55.895796,MEDIUM,0
TX01808,ACC489,ACC158,8163,2026-09-03 16:49:55.895796,MEDIUM,0
TX01809,ACC586,ACC727,14584,2026-09-03 16:48:55.895796,MEDIUM,0
TX01810,ACC488,ACC382,9640,2026-09-03 16:47:55.895796,MEDIUM,0
TX01811,ACC360,ACC329,3673,2026-09-03 16:46:55.895796,LOW,0
TX01812,ACC193,ACC430,14848,2026-09-03 16:45:55.895796,MEDIUM,0
TX01813,ACC663,ACC176,13290,2026-09-03 16:44:55.895796,MEDIUM,0
TX01814,ACC768,ACC732,16753,2026-09-03 16:43:55.895796,HIGH,1
TX01815,ACC679,ACC362,19731,2026-09-03 16:42:55.895796,HIGH,0
TX01816,ACC181,ACC351,8446,2026-09-03 16:41:55.895796,MEDIUM,0
TX01817,ACC603,ACC335,394,2026-09-03 16:40:55.895796,LOW,0
TX01818,ACC508,ACC704,14324,2026-09-03 16:39:55.895796,MEDIUM,0
TX01819,ACC194,ACC112,15766,2026-09-03 16:38:55.895796,HIGH,0
TX01820,ACC276,ACC848,4600,2026-09-03 16:37:55.895796,LOW,0
TX01821,ACC298,ACC730,11694,2026-09-03 16:36:55.895796,MEDIUM,0
TX01822,ACC156,ACC709,17048,2026-09-03 16:35:55.895796,HIGH,0
TX01823,ACC426,ACC620,15765,2026-09-03 16:34:55.895796,HIGH,0
TX01824,ACC100,ACC686,405,2026-09-03 16:33:55.895796,LOW,0
TX01825,ACC839,ACC170,19179,2026-09-03 16:32:55.895796,HIGH,0
TX01826,ACC463,ACC427,18696,2026-09-03 16:31:55.895796,HIGH,0
TX01827,ACC796,ACC420,19333,2026-09-03 16:30:55.895796,HIGH,1
TX01828,ACC826,ACC479,10917,2026-09-03 16:29:55.895796,MEDIUM,0
TX01829,ACC351,ACC533,4138,2026-09-03 16:28:55.895796,LOW,0
TX01830,ACC345,ACC450,2032,2026-09-03 16:27:55.895796,LOW,0
TX01831,ACC108,ACC608,15214,2026-09-03 16:26:55.895796,HIGH,0
TX01832,ACC466,ACC597,5224,2026-09-03 16:25:55.895796,LOW,0
TX01833,ACC628,ACC300,11806,2026-09-03 16:24:55.895796,MEDIUM,0
TX01834,ACC638,ACC575,12666,2026-09-03 16:23:55.895796,MEDIUM,0
TX01835,ACC839,ACC431,3126,2026-09-03 16:22:55.895796,LOW,0
TX01836,ACC212,ACC786,16053,2026-09-03 16:21:55.895796,HIGH,0
TX01837,ACC609,ACC782,17821,2026-09-03 16:20:55.895796,HIGH,1
TX01838,ACC358,ACC617,4634,2026-09-03 16:19:55.895796,LOW,0
TX01839,ACC630,ACC585,14264,2026-09-03 16:18:55.895796,MEDIUM,0
TX01840,ACC724,ACC949,18307,2026-09-03 16:17:55.895796,HIGH,1
TX01841,ACC785,ACC509,8846,2026-09-03 16:16:55.895796,MEDIUM,0
TX01842,ACC989,ACC199,747,2026-09-03 16:15:55.895796,LOW,0
TX01843,ACC456,ACC755,268,2026-09-03 16:14:55.895796,LOW,0
TX01844,ACC466,ACC313,18216,2026-09-03 16:13:55.895796,HIGH,0
TX01845,ACC346,ACC513,2019,2026-09-03 16:12:55.895796,LOW,0
TX01846,ACC106,ACC789,3097,2026-09-03 16:11:55.895796,LOW,0
TX01847,ACC280,ACC567,16950,2026-09-03 16:10:55.895796,HIGH,1
TX01848,ACC792,ACC747,9717,2026-09-03 16:09:55.895796,MEDIUM,0
TX01849,ACC568,ACC660,665,2026-09-03 16:08:55.895796,LOW,0
TX01850,ACC116,ACC766,7937,2026-09-03 16:07:55.895796,LOW,0
TX01851,ACC820,ACC422,7550,2026-09-03 16:06:55.895796,LOW,0
TX01852,ACC997,ACC142,1122,2026-09-03 16:05:55.895796,LOW,0
TX01853,ACC852,ACC276,17917,2026-09-03 16:04:55.895796,HIGH,0
TX01854,ACC778,ACC165,6427,2026-09-03 16:03:55.895796,LOW,0
TX01855,ACC285,ACC322,16514,2026-09-03 16:02:55.895796,HIGH,0
TX01856,ACC283,ACC935,2262,2026-09-03 16:01:55.895796,LOW,0
TX01857,ACC567,ACC789,1961,2026-09-03 16:00:55.895796,LOW,0
TX01858,ACC942,ACC213,16757,2026-09-03 15:59:55.895796,HIGH,1
TX01859,ACC380,ACC510,13511,2026-09-03 15:58:55.895796,MEDIUM,0
TX01860,ACC952,ACC116,17384,2026-09-03 15:57:55.895796,HIGH,0
TX01861,ACC210,ACC596,18580,2026-09-03 15:56:55.895796,HIGH,1
TX01862,ACC800,ACC539,15934,2026-09-03 15:55:55.895796,HIGH,1
TX01863,ACC770,ACC187,3433,2026-09-03 15:54:55.895796,LOW,0
TX01864,ACC404,ACC160,12877,2026-09-03 15:53:55.895796,MEDIUM,0
TX01865,ACC373,ACC348,7290,2026-09-03 15:52:55.895796,LOW,0
TX01866,ACC834,ACC421,10921,2026-09-03 15:51:55.895796,MEDIUM,0
TX01867,ACC166,ACC827,4438,2026-09-03 15:50:55.895796,LOW,0
TX01868,ACC249,ACC922,18957,2026-09-03 15:49:55.895796,HIGH,1
TX01869,ACC586,ACC899,17283,2026-09-03 15:48:55.895796,HIGH,1
TX01870,ACC771,ACC533,8464,2026-09-03 15:47:55.895796,MEDIUM,0
TX01871,ACC458,ACC862,362,2026-09-03 15:46:55.895796,LOW,0
TX01872,ACC476,ACC391,3846,2026-09-03 15:45:55.895796,LOW,0
TX01873,ACC543,ACC102,7529,2026-09-03 15:44:55.895796,LOW,0
TX01874,ACC732,ACC242,8436,2026-09-03 15:43:55.895796,MEDIUM,0
TX01875,ACC566,ACC174,4541,2026-09-03 15:42:55.895796,LOW,0
TX01876,ACC432,ACC391,17617,2026-09-03 15:41:55.895796,HIGH,1
TX01877,ACC263,ACC509,5828,2026-09-03 15:40:55.895796,LOW,0
TX01878,ACC584,ACC288,19447,2026-09-03 15:39:55.895796,HIGH,1
TX01879,ACC962,ACC473,8487,2026-09-03 15:38:55.895796,MEDIUM,0
TX01880,ACC481,ACC686,10539,2026-09-03 15:37:55.895796,MEDIUM,0
TX01881,ACC582,ACC321,19963,2026-09-03 15:36:55.895796,HIGH,1
TX01882,ACC448,ACC840,869,2026-09-03 15:35:55.895796,LOW,0
TX01883,ACC260,ACC642,18461,2026-09-03 15:34:55.895796,HIGH,1
TX01884,ACC989,ACC381,11704,2026-09-03 15:33:55.895796,MEDIUM,0
TX01885,ACC757,ACC493,19235,2026-09-03 15:32:55.895796,HIGH,0
TX01886,ACC938,ACC574,8154,2026-09-03 15:31:55.895796,MEDIUM,0
TX01887,ACC673,ACC441,15415,2026-09-03 15:30:55.895796,HIGH,1
TX01888,ACC891,ACC866,510,2026-09-03 15:29:55.895796,LOW,0
TX01889,ACC710,ACC647,2808,2026-09-03 15:28:55.895796,LOW,0
TX01890,ACC172,ACC918,5895,2026-09-03 15:27:55.895796,LOW,0
TX01891,ACC516,ACC218,3337,2026-09-03 15:26:55.895796,LOW,0
TX01892,ACC248,ACC374,19483,2026-09-03 15:25:55.895796,HIGH,1
TX01893,ACC956,ACC714,10992,2026-09-03 15:24:55.895796,MEDIUM,0
TX01894,ACC515,ACC258,10609,2026-09-03 15:23:55.895796,MEDIUM,0
TX01895,ACC767,ACC668,14740,2026-09-03 15:22:55.895796,MEDIUM,0
TX01896,ACC314,ACC131,9789,2026-09-03 15:21:55.895796,MEDIUM,0
TX01897,ACC870,ACC245,1224,2026-09-03 15:20:55.895796,LOW,0
TX01898,ACC650,ACC499,7061,2026-09-03 15:19:55.895796,LOW,0
TX01899,ACC341,ACC699,1620,2026-09-03 15:18:55.895796,LOW,0
TX01900,ACC983,ACC976,4278,2026-09-03 15:17:55.895796,LOW,0
TX01901,ACC283,ACC139,9660,2026-09-03 15:16:55.895796,MEDIUM,0
TX01902,ACC875,ACC707,10448,2026-09-03 15:15:55.895796,MEDIUM,0
TX01903,ACC944,ACC233,14798,2026-09-03 15:14:55.895796,MEDIUM,0
TX01904,ACC877,ACC604,494,2026-09-03 15:13:55.895796,LOW,0
TX01905,ACC876,ACC691,3094,2026-09-03 15:12:55.895796,LOW,0
TX01906,ACC168,ACC161,16849,2026-09-03 15:11:55.895796,HIGH,1
TX01907,ACC879,ACC788,17993,2026-09-03 15:10:55.895796,HIGH,0
TX01908,ACC748,ACC434,9080,2026-09-03 15:09:55.895796,MEDIUM,0
TX01909,ACC617,ACC394,13355,2026-09-03 15:08:55.895796,MEDIUM,0
TX01910,ACC953,ACC798,14356,2026-09-03 15:07:55.895796,MEDIUM,0
TX01911,ACC424,ACC592,8973,2026-09-03 15:06:55.895796,MEDIUM,0
TX01912,ACC702,ACC816,16624,2026-09-03 15:05:55.895796,HIGH,0
TX01913,ACC479,ACC667,1611,2026-09-03 15:04:55.895796,LOW,0
TX01914,ACC192,ACC608,6714,2026-09-03 15:03:55.895796,LOW,0
TX01915,ACC323,ACC298,14542,2026-09-03 15:02:55.895796,MEDIUM,0
TX01916,ACC490,ACC149,8408,2026-09-03 15:01:55.895796,MEDIUM,0
TX01917,ACC995,ACC243,4111,2026-09-03 15:00:55.895796,LOW,0
TX01918,ACC354,ACC665,8670,2026-09-03 14:59:55.895796,MEDIUM,0
TX01919,ACC627,ACC891,4360,2026-09-03 14:58:55.895796,LOW,0
TX01920,ACC135,ACC677,6473,2026-09-03 14:57:55.895796,LOW,0
TX01921,ACC725,ACC221,1951,2026-09-03 14:56:55.895796,LOW,0
TX01922,ACC945,ACC524,18701,2026-09-03 14:55:55.895796,HIGH,0
TX01923,ACC324,ACC828,19243,2026-09-03 14:54:55.895796,HIGH,1
TX01924,ACC720,ACC191,5290,2026-09-03 14:53:55.895796,LOW,0
TX01925,ACC183,ACC125,2928,2026-09-03 14:52:55.895796,LOW,0
TX01926,ACC632,ACC627,14422,2026-09-03 14:51:55.895796,MEDIUM,0
TX01927,ACC571,ACC918,8156,2026-09-03 14:50:55.895796,MEDIUM,0
TX01928,ACC394,ACC364,15511,2026-09-03 14:49:55.895796,HIGH,0
TX01929,ACC294,ACC123,4210,2026-09-03 14:48:55.895796,LOW,0
TX01930,ACC992,ACC104,16440,2026-09-03 14:47:55.895796,HIGH,1
TX01931,ACC107,ACC803,7171,2026-09-03 14:46:55.895796,LOW,0
TX01932,ACC238,ACC809,19763,2026-09-03 14:45:55.895796,HIGH,0
TX01933,ACC276,ACC301,18328,2026-09-03 14:44:55.895796,HIGH,0
TX01934,ACC127,ACC647,13399,2026-09-03 14:43:55.895796,MEDIUM,0
TX01935,ACC971,ACC267,7651,2026-09-03 14:42:55.895796,LOW,0
TX01936,ACC609,ACC960,6154,2026-09-03 14:41:55.895796,LOW,0
TX01937,ACC874,ACC676,2301,2026-09-03 14:40:55.895796,LOW,0
TX01938,ACC187,ACC584,1973,2026-09-03 14:39:55.895796,LOW,0
TX01939,ACC934,ACC941,4818,2026-09-03 14:38:55.895796,LOW,0
TX01940,ACC568,ACC683,5812,2026-09-03 14:37:55.895796,LOW,0
TX01941,ACC448,ACC245,16018,2026-09-03 14:36:55.895796,HIGH,0
TX01942,ACC100,ACC248,7654,2026-09-03 14:35:55.895796,LOW,0
TX01943,ACC582,ACC289,13369,2026-09-03 14:34:55.895796,MEDIUM,0
TX01944,ACC908,ACC331,18877,2026-09-03 14:33:55.895796,HIGH,0
TX01945,ACC925,ACC545,1472,2026-09-03 14:32:55.895796,LOW,0
TX01946,ACC846,ACC507,8198,2026-09-03 14:31:55.895796,MEDIUM,0
TX01947,ACC408,ACC318,17118,2026-09-03 14:30:55.895796,HIGH,0
TX01948,ACC321,ACC967,6772,2026-09-03 14:29:55.895796,LOW,0
TX01949,ACC248,ACC873,15397,2026-09-03 14:28:55.895796,HIGH,0
TX01950,ACC713,ACC407,4991,2026-09-03 14:27:55.895796,LOW,0
TX01951,ACC393,ACC300,2889,2026-09-03 14:26:55.895796,LOW,0
TX01952,ACC745,ACC527,15009,2026-09-03 14:25:55.895796,HIGH,1
TX01953,ACC431,ACC964,11768,2026-09-03 14:24:55.895796,MEDIUM,0
TX01954,ACC108,ACC312,13133,2026-09-03 14:23:55.895796,MEDIUM,0
TX01955,ACC774,ACC139,19911,2026-09-03 14:22:55.895796,HIGH,1
TX01956,ACC669,ACC946,14549,2026-09-03 14:21:55.895796,MEDIUM,0
TX01957,ACC701,ACC391,1833,2026-09-03 14:20:55.895796,LOW,0
TX01958,ACC150,ACC643,8952,2026-09-03 14:19:55.895796,MEDIUM,0
TX01959,ACC293,ACC649,16133,2026-09-03 14:18:55.895796,HIGH,0
TX01960,ACC148,ACC749,1228,2026-09-03 14:17:55.895796,LOW,0
TX01961,ACC412,ACC699,4967,2026-09-03 14:16:55.895796,LOW,0
TX01962,ACC776,ACC729,14354,2026-09-03 14:15:55.895796,MEDIUM,0
TX01963,ACC225,ACC919,15888,2026-09-03 14:14:55.895796,HIGH,1
TX01964,ACC642,ACC209,729,2026-09-03 14:13:55.895796,LOW,0
TX01965,ACC169,ACC844,11378,2026-09-03 14:12:55.895796,MEDIUM,0
TX01966,ACC320,ACC734,15349,2026-09-03 14:11:55.895796,HIGH,1
TX01967,ACC227,ACC766,9056,2026-09-03 14:10:55.895796,MEDIUM,0
TX01968,ACC206,ACC223,4163,2026-09-03 14:09:55.895796,LOW,0
TX01969,ACC159,ACC713,10066,2026-09-03 14:08:55.895796,MEDIUM,0
TX01970,ACC754,ACC406,15921,2026-09-03 14:07:55.895796,HIGH,1
TX01971,ACC439,ACC706,19067,2026-09-03 14:06:55.895796,HIGH,0
TX01972,ACC847,ACC726,5322,2026-09-03 14:05:55.895796,LOW,0
TX01973,ACC154,ACC859,11914,2026-09-03 14:04:55.895796,MEDIUM,0
TX01974,ACC860,ACC968,3142,2026-09-03 14:03:55.895796,LOW,0
TX01975,ACC555,ACC268,16870,2026-09-03 14:02:55.895796,HIGH,0
TX01976,ACC365,ACC398,6704,2026-09-03 14:01:55.895796,LOW,0
TX01977,ACC702,ACC450,11724,2026-09-03 14:00:55.895796,MEDIUM,0
TX01978,ACC731,ACC129,10552,2026-09-03 13:59:55.895796,MEDIUM,0
TX01979,ACC966,ACC213,667,2026-09-03 13:58:55.895796,LOW,0
TX01980,ACC823,ACC150,9460,2026-09-03 13:57:55.895796,MEDIUM,0
TX01981,ACC416,ACC272,15874,2026-09-03 13:56:55.895796,HIGH,0
TX01982,ACC949,ACC599,11218,2026-09-03 13:55:55.895796,MEDIUM,0
TX01983,ACC327,ACC969,17408,2026-09-03 13:54:55.895796,HIGH,1
TX01984,ACC334,ACC744,1859,2026-09-03 13:53:55.895796,LOW,0
TX01985,ACC301,ACC107,7877,2026-09-03 13:52:55.895796,LOW,0
TX01986,ACC763,ACC208,4722,2026-09-03 13:51:55.895796,LOW,0
TX01987,ACC960,ACC110,12951,2026-09-03 13:50:55.895796,MEDIUM,0
TX01988,ACC136,ACC240,713,2026-09-03 13:49:55.895796,LOW,0
TX01989,ACC809,ACC346,11195,2026-09-03 13:48:55.895796,MEDIUM,0
TX01990,ACC484,ACC645,16973,2026-09-03 13:47:55.895796,HIGH,0
TX01991,ACC600,ACC118,4409,2026-09-03 13:46:55.895796,LOW,0
TX01992,ACC419,ACC906,7685,2026-09-03 13:45:55.895796,LOW,0
TX01993,ACC113,ACC405,11148,2026-09-03 13:44:55.897803,MEDIUM,0
TX01994,ACC816,ACC851,16666,2026-09-03 13:43:55.897803,HIGH,1
TX01995,ACC623,ACC147,13547,2026-09-03 13:42:55.897803,MEDIUM,0
TX01996,ACC805,ACC179,5009,2026-09-03 13:41:55.897803,LOW,0
TX01997,ACC652,ACC630,5213,2026-09-03 13:40:55.897803,LOW,0
TX01998,ACC666,ACC841,11299,2026-09-03 13:39:55.897803,MEDIUM,0
TX01999,ACC132,ACC601,2640,2026-09-03 13:38:55.897803,LOW,0
TX02000,ACC863,ACC802,4048,2026-09-03 13:37:55.897803,LOW,0
TX02001,ACC616,ACC480,10912,2026-09-03 13:36:55.897803,MEDIUM,0
TX02002,ACC985,ACC979,761,2026-09-03 13:35:55.897803,LOW,0
TX02003,ACC653,ACC312,6192,2026-09-03 13:34:55.897803,LOW,0
TX02004,ACC772,ACC987,18140,2026-09-03 13:33:55.897803,HIGH,1
TX02005,ACC247,ACC552,4490,2026-09-03 13:32:55.897803,LOW,0
TX02006,ACC378,ACC804,17573,2026-09-03 13:31:55.897803,HIGH,1
TX02007,ACC595,ACC182,16070,2026-09-03 13:30:55.897803,HIGH,0
TX02008,ACC153,ACC602,1101,2026-09-03 13:29:55.897803,LOW,0
TX02009,ACC777,ACC253,2979,2026-09-03 13:28:55.897803,LOW,0
TX02010,ACC918,ACC866,14688,2026-09-03 13:27:55.897803,MEDIUM,0
TX02011,ACC895,ACC171,5824,2026-09-03 13:26:55.897803,LOW,0
TX02012,ACC312,ACC609,4446,2026-09-03 13:25:55.897803,LOW,0
TX02013,ACC615,ACC695,8900,2026-09-03 13:24:55.897803,MEDIUM,0
TX02014,ACC878,ACC127,1650,2026-09-03 13:23:55.897803,LOW,0
TX02015,ACC617,ACC948,1013,2026-09-03 13:22:55.897803,LOW,0
TX02016,ACC591,ACC441,7237,2026-09-03 13:21:55.897803,LOW,0
TX02017,ACC225,ACC490,19467,2026-09-03 13:20:55.897803,HIGH,1
TX02018,ACC496,ACC661,17286,2026-09-03 13:19:55.897803,HIGH,1
TX02019,ACC427,ACC818,18539,2026-09-03 13:18:55.897803,HIGH,1
TX02020,ACC277,ACC792,2223,2026-09-03 13:17:55.897803,LOW,0
TX02021,ACC674,ACC634,3910,2026-09-03 13:16:55.897803,LOW,0
TX02022,ACC183,ACC169,7159,2026-09-03 13:15:55.897803,LOW,0
TX02023,ACC434,ACC726,17437,2026-09-03 13:14:55.897803,HIGH,0
TX02024,ACC579,ACC166,6181,2026-09-03 13:13:55.897803,LOW,0
TX02025,ACC520,ACC716,12718,2026-09-03 13:12:55.897803,MEDIUM,0
TX02026,ACC855,ACC653,16143,2026-09-03 13:11:55.897803,HIGH,1
TX02027,ACC968,ACC232,14690,2026-09-03 13:10:55.897803,MEDIUM,0
TX02028,ACC942,ACC807,14603,2026-09-03 13:09:55.897803,MEDIUM,0
TX02029,ACC603,ACC440,6493,2026-09-03 13:08:55.897803,LOW,0
TX02030,ACC695,ACC537,18681,2026-09-03 13:07:55.897803,HIGH,0
TX02031,ACC483,ACC777,17174,2026-09-03 13:06:55.897803,HIGH,1
TX02032,ACC698,ACC116,7402,2026-09-03 13:05:55.897803,LOW,0
TX02033,ACC932,ACC304,5797,2026-09-03 13:04:55.897803,LOW,0
TX02034,ACC415,ACC563,2495,2026-09-03 13:03:55.897803,LOW,0
TX02035,ACC649,ACC749,19925,2026-09-03 13:02:55.897803,HIGH,1
TX02036,ACC425,ACC121,6380,2026-09-03 13:01:55.897803,LOW,0
TX02037,ACC740,ACC350,8925,2026-09-03 13:00:55.897803,MEDIUM,0
TX02038,ACC273,ACC962,17547,2026-09-03 12:59:55.897803,HIGH,1
TX02039,ACC100,ACC307,19190,2026-09-03 12:58:55.897803,HIGH,0
TX02040,ACC762,ACC439,10314,2026-09-03 12:57:55.897803,MEDIUM,0
TX02041,ACC999,ACC843,1108,2026-09-03 12:56:55.897803,LOW,0
TX02042,ACC560,ACC513,13405,2026-09-03 12:55:55.897803,MEDIUM,0
TX02043,ACC448,ACC729,19428,2026-09-03 12:54:55.897803,HIGH,0
TX02044,ACC454,ACC528,582,2026-09-03 12:53:55.897803,LOW,0
TX02045,ACC801,ACC999,2192,2026-09-03 12:52:55.897803,LOW,0
TX02046,ACC597,ACC473,3320,2026-09-03 12:51:55.897803,LOW,0
TX02047,ACC436,ACC996,7436,2026-09-03 12:50:55.897803,LOW,0
TX02048,ACC262,ACC286,1180,2026-09-03 12:49:55.897803,LOW,0
TX02049,ACC135,ACC173,2444,2026-09-03 12:48:55.897803,LOW,0
TX02050,ACC689,ACC316,19125,2026-09-03 12:47:55.897803,HIGH,0
TX02051,ACC408,ACC213,12942,2026-09-03 12:46:55.897803,MEDIUM,0
TX02052,ACC863,ACC877,12358,2026-09-03 12:45:55.897803,MEDIUM,0
TX02053,ACC940,ACC332,8617,2026-09-03 12:44:55.897803,MEDIUM,0
TX02054,ACC724,ACC502,5614,2026-09-03 12:43:55.897803,LOW,0
TX02055,ACC708,ACC785,1415,2026-09-03 12:42:55.897803,LOW,0
TX02056,ACC944,ACC252,8631,2026-09-03 12:41:55.897803,MEDIUM,0
TX02057,ACC402,ACC921,11658,2026-09-03 12:40:55.897803,MEDIUM,0
TX02058,ACC438,ACC586,8752,2026-09-03 12:39:55.897803,MEDIUM,0
TX02059,ACC966,ACC261,14592,2026-09-03 12:38:55.897803,MEDIUM,0
TX02060,ACC400,ACC643,5459,2026-09-03 12:37:55.897803,LOW,0
TX02061,ACC815,ACC816,8269,2026-09-03 12:36:55.897803,MEDIUM,0
TX02062,ACC978,ACC109,18618,2026-09-03 12:35:55.897803,HIGH,0
TX02063,ACC361,ACC944,11987,2026-09-03 12:34:55.897803,MEDIUM,0
TX02064,ACC988,ACC626,15622,2026-09-03 12:33:55.897803,HIGH,1
TX02065,ACC692,ACC337,17096,2026-09-03 12:32:55.897803,HIGH,1
TX02066,ACC348,ACC361,15520,2026-09-03 12:31:55.897803,HIGH,1
TX02067,ACC118,ACC869,5588,2026-09-03 12:30:55.897803,LOW,0
TX02068,ACC234,ACC283,18571,2026-09-03 12:29:55.897803,HIGH,1
TX02069,ACC736,ACC800,3667,2026-09-03 12:28:55.897803,LOW,0
TX02070,ACC745,ACC557,15789,2026-09-03 12:27:55.897803,HIGH,1
TX02071,ACC512,ACC585,6774,2026-09-03 12:26:55.897803,LOW,0
TX02072,ACC622,ACC649,573,2026-09-03 12:25:55.898449,LOW,0
TX02073,ACC533,ACC246,5863,2026-09-03 12:24:55.898449,LOW,0
TX02074,ACC772,ACC991,10038,2026-09-03 12:23:55.898449,MEDIUM,0
TX02075,ACC450,ACC834,19921,2026-09-03 12:22:55.898449,HIGH,0
TX02076,ACC825,ACC456,10764,2026-09-03 12:21:55.898449,MEDIUM,0
TX02077,ACC443,ACC508,8661,2026-09-03 12:20:55.898449,MEDIUM,0
TX02078,ACC947,ACC557,17789,2026-09-03 12:19:55.898449,HIGH,0
TX02079,ACC167,ACC428,1450,2026-09-03 12:18:55.898449,LOW,0
TX02080,ACC833,ACC295,4500,2026-09-03 12:17:55.898449,LOW,0
TX02081,ACC361,ACC163,19448,2026-09-03 12:16:55.898449,HIGH,1
TX02082,ACC879,ACC838,4099,2026-09-03 12:15:55.898449,LOW,0
TX02083,ACC768,ACC258,14638,2026-09-03 12:14:55.898449,MEDIUM,0
TX02084,ACC184,ACC291,12188,2026-09-03 12:13:55.898449,MEDIUM,0
TX02085,ACC490,ACC645,15068,2026-09-03 12:12:55.898449,HIGH,1
TX02086,ACC598,ACC987,17197,2026-09-03 12:11:55.898449,HIGH,0
TX02087,ACC216,ACC159,15935,2026-09-03 12:10:55.898449,HIGH,1
TX02088,ACC565,ACC248,13392,2026-09-03 12:09:55.898449,MEDIUM,0
TX02089,ACC394,ACC678,16395,2026-09-03 12:08:55.898449,HIGH,1
